network,autonomous_system_number,autonomous_system_organization
2600:9000:31a0::/47,16509,amazon-02
2600:9000:319e::/47,16509,amazon-02
2600:9000:3197::/48,16509,amazon-02
2600:9000:3194::/48,16509,amazon-02
2600:9000:a100::/48,16509,amazon-02
2600:9000:a102::/48,16509,amazon-02
2600:9000:a104::/48,16509,amazon-02
2600:9000:a120::/43,16509,amazon-02
2600:f0f0:40::/48,16509,amazon-02
2600:f0f0:10::/48,16509,amazon-02
2600:9000:1168::/46,16509,amazon-02
2600:9000:f530::/47,16509,amazon-02
2600:9000:f210::/48,16509,amazon-02
2600:9000:a700::/43,16509,amazon-02
2600:9000:a600::/43,16509,amazon-02
2600:9000:3190::/46,16509,amazon-02
2600:9000:a500::/43,16509,amazon-02
2600:9000:a310::/47,16509,amazon-02
2600:9000:a300::/47,16509,amazon-02
2600:9000:a210::/47,16509,amazon-02
2600:9000:a200::/47,16509,amazon-02
2600:9000:a1c0::/42,16509,amazon-02
2600:9000:a1a0::/43,16509,amazon-02
2600:9000:a140::/42,16509,amazon-02
2600:9000:a400::/43,16509,amazon-02
2600:9000:318f::/48,16509,amazon-02
2600:9000:318a::/47,16509,amazon-02
2600:9000:3184::/48,16509,amazon-02
2600:9000:313b::/48,16509,amazon-02
2600:9000:3137::/48,16509,amazon-02
2600:9000:3134::/48,16509,amazon-02
2600:9000:3130::/48,16509,amazon-02
2600:9000:312e::/48,16509,amazon-02
2600:9000:312a::/47,16509,amazon-02
2600:9000:3125::/48,16509,amazon-02
2600:9000:313c::/48,16509,amazon-02
2600:9000:1170::/45,16509,amazon-02
2600:9000:311a::/48,16509,amazon-02
2600:9000:3118::/48,16509,amazon-02
2600:9000:3116::/48,16509,amazon-02
2600:9000:3114::/47,16509,amazon-02
2600:9000:3113::/48,16509,amazon-02
2600:9000:3110::/47,16509,amazon-02
2600:9000:310e::/47,16509,amazon-02
2600:9000:311c::/47,16509,amazon-02
2600:9000:11a8::/45,16509,amazon-02
2600:9000:313e::/47,16509,amazon-02
2600:9000:3145::/48,16509,amazon-02
2600:9000:3182::/48,16509,amazon-02
2600:9000:3180::/48,16509,amazon-02
2600:9000:317a::/48,16509,amazon-02
2600:9000:3176::/47,16509,amazon-02
2600:9000:3175::/48,16509,amazon-02
2600:9000:3170::/46,16509,amazon-02
2600:9000:3168::/46,16509,amazon-02
2600:9000:3140::/48,16509,amazon-02
2600:9000:3166::/47,16509,amazon-02
2600:9000:3162::/47,16509,amazon-02
2600:9000:3160::/48,16509,amazon-02
2600:9000:315b::/48,16509,amazon-02
2600:9000:3158::/47,16509,amazon-02
2600:9000:3156::/47,16509,amazon-02
2600:9000:314b::/48,16509,amazon-02
2600:9000:3146::/48,16509,amazon-02
2600:9000:3165::/48,16509,amazon-02
2600:9000:2779::/48,16509,amazon-02
2600:9000:11b0::/46,16509,amazon-02
2600:9000:2776::/47,16509,amazon-02
2600:9000:25ce::/47,16509,amazon-02
2600:9000:25cc::/48,16509,amazon-02
2600:9000:25c8::/46,16509,amazon-02
2600:9000:25c0::/45,16509,amazon-02
2600:9000:25bc::/46,16509,amazon-02
2600:9000:25bb::/48,16509,amazon-02
2600:9000:11d4::/46,16509,amazon-02
2600:9000:25b9::/48,16509,amazon-02
2600:9000:25b6::/48,16509,amazon-02
2600:9000:11d8::/46,16509,amazon-02
2600:9000:25b4::/47,16509,amazon-02
2600:9000:25b2::/47,16509,amazon-02
2600:9000:11dc::/47,16509,amazon-02
2600:9000:25b1::/48,16509,amazon-02
2600:9000:25a8::/46,16509,amazon-02
2600:9000:25d0::/46,16509,amazon-02
2600:9000:11d2::/47,16509,amazon-02
2600:9000:11d1::/48,16509,amazon-02
2600:9000:25d6::/47,16509,amazon-02
2600:9000:2620::/43,16509,amazon-02
2600:9000:2610::/44,16509,amazon-02
2600:9000:260c::/46,16509,amazon-02
2600:9000:260b::/48,16509,amazon-02
2600:9000:2608::/47,16509,amazon-02
2600:9000:11c8::/47,16509,amazon-02
2600:9000:2600::/45,16509,amazon-02
2600:9000:25a4::/46,16509,amazon-02
2600:9000:25f0::/44,16509,amazon-02
2600:9000:11cb::/48,16509,amazon-02
2600:9000:25eb::/48,16509,amazon-02
2600:9000:25e8::/47,16509,amazon-02
2600:9000:11cc::/46,16509,amazon-02
2600:9000:25e0::/45,16509,amazon-02
2600:9000:25dc::/46,16509,amazon-02
2600:9000:25da::/47,16509,amazon-02
2600:9000:25ec::/46,16509,amazon-02
2600:9000:25a2::/47,16509,amazon-02
2600:9000:11df::/48,16509,amazon-02
2600:9000:11e0::/45,16509,amazon-02
2600:9000:2540::/45,16509,amazon-02
2600:9000:2530::/44,16509,amazon-02
2600:9000:11f6::/47,16509,amazon-02
2600:9000:252f::/48,16509,amazon-02
2600:9000:252d::/48,16509,amazon-02
2600:9000:252a::/47,16509,amazon-02
2600:9000:2529::/48,16509,amazon-02
2600:9000:2548::/46,16509,amazon-02
2600:9000:2520::/45,16509,amazon-02
2600:9000:2516::/48,16509,amazon-02
2600:9000:2514::/47,16509,amazon-02
2600:9000:2510::/46,16509,amazon-02
2600:9000:2508::/45,16509,amazon-02
2600:9000:2506::/47,16509,amazon-02
2600:9000:2500::/46,16509,amazon-02
2600:9000:24f0::/44,16509,amazon-02
2600:9000:2518::/45,16509,amazon-02
2600:9000:2640::/44,16509,amazon-02
2600:9000:254c::/47,16509,amazon-02
2600:9000:254e::/48,16509,amazon-02
2600:9000:11e8::/46,16509,amazon-02
2600:9000:25a0::/48,16509,amazon-02
2600:9000:259f::/48,16509,amazon-02
2600:9000:11ed::/48,16509,amazon-02
2600:9000:259c::/47,16509,amazon-02
2600:9000:259a::/47,16509,amazon-02
2600:9000:2599::/48,16509,amazon-02
2600:9000:11f5::/48,16509,amazon-02
2600:9000:2590::/45,16509,amazon-02
2600:9000:258c::/47,16509,amazon-02
2600:9000:258a::/47,16509,amazon-02
2600:9000:2589::/48,16509,amazon-02
2600:9000:2580::/45,16509,amazon-02
2600:9000:2560::/43,16509,amazon-02
2600:9000:11f0::/46,16509,amazon-02
2600:9000:2550::/44,16509,amazon-02
2600:9000:11ee::/47,16509,amazon-02
2600:9000:24e6::/48,16509,amazon-02
2600:9000:2650::/45,16509,amazon-02
2600:9000:265c::/47,16509,amazon-02
2600:9000:2720::/48,16509,amazon-02
2600:9000:271f::/48,16509,amazon-02
2600:9000:2717::/48,16509,amazon-02
2600:9000:26fe::/48,16509,amazon-02
2600:9000:26fd::/48,16509,amazon-02
2600:9000:26fa::/48,16509,amazon-02
2600:9000:26f8::/48,16509,amazon-02
2600:9000:26f6::/48,16509,amazon-02
2600:9000:26e8::/48,16509,amazon-02
2600:9000:26e6::/48,16509,amazon-02
2600:9000:26e4::/47,16509,amazon-02
2600:9000:26e0::/46,16509,amazon-02
2600:9000:26dc::/46,16509,amazon-02
2600:9000:26da::/47,16509,amazon-02
2600:9000:26d8::/48,16509,amazon-02
2600:9000:2724::/48,16509,amazon-02
2600:9000:2728::/48,16509,amazon-02
2600:9000:272c::/48,16509,amazon-02
2600:9000:2734::/48,16509,amazon-02
2600:9000:2774::/48,16509,amazon-02
2600:9000:2772::/47,16509,amazon-02
2600:9000:11b6::/47,16509,amazon-02
2600:9000:2771::/48,16509,amazon-02
2600:9000:276e::/48,16509,amazon-02
2600:9000:276a::/48,16509,amazon-02
2600:9000:2766::/48,16509,amazon-02
2600:9000:26d6::/47,16509,amazon-02
2600:9000:2764::/48,16509,amazon-02
2600:9000:2761::/48,16509,amazon-02
2600:9000:11ba::/47,16509,amazon-02
2600:9000:11bd::/48,16509,amazon-02
2600:9000:2750::/44,16509,amazon-02
2600:9000:274c::/46,16509,amazon-02
2600:9000:2749::/48,16509,amazon-02
2600:9000:2738::/48,16509,amazon-02
2600:9000:2762::/48,16509,amazon-02
2600:9000:26d4::/48,16509,amazon-02
2600:9000:26d0::/46,16509,amazon-02
2600:9000:26ce::/48,16509,amazon-02
2600:9000:268c::/48,16509,amazon-02
2600:9000:2688::/46,16509,amazon-02
2600:9000:2680::/45,16509,amazon-02
2600:9000:267c::/46,16509,amazon-02
2600:9000:267a::/48,16509,amazon-02
2600:9000:2678::/48,16509,amazon-02
2600:9000:2674::/48,16509,amazon-02
2600:9000:268e::/47,16509,amazon-02
2600:9000:2672::/48,16509,amazon-02
2600:9000:2670::/48,16509,amazon-02
2600:9000:2668::/45,16509,amazon-02
2600:9000:2666::/47,16509,amazon-02
2600:9000:2665::/48,16509,amazon-02
2600:9000:2663::/48,16509,amazon-02
2600:9000:2660::/48,16509,amazon-02
2600:9000:265e::/48,16509,amazon-02
2600:9000:11c4::/46,16509,amazon-02
2600:9000:2658::/46,16509,amazon-02
2600:9000:2690::/47,16509,amazon-02
2600:9000:2695::/48,16509,amazon-02
2600:9000:26cc::/47,16509,amazon-02
2600:9000:26c8::/46,16509,amazon-02
2600:9000:26c0::/45,16509,amazon-02
2600:9000:26b0::/44,16509,amazon-02
2600:9000:26ac::/46,16509,amazon-02
2600:9000:11bf::/48,16509,amazon-02
2600:9000:26aa::/48,16509,amazon-02
2600:9000:2692::/48,16509,amazon-02
2600:9000:26a8::/47,16509,amazon-02
2600:9000:11c1::/48,16509,amazon-02
2600:9000:26a5::/48,16509,amazon-02
2600:9000:26a2::/48,16509,amazon-02
2600:9000:11c2::/47,16509,amazon-02
2600:9000:26a0::/47,16509,amazon-02
2600:9000:2698::/45,16509,amazon-02
2600:9000:2696::/47,16509,amazon-02
2600:9000:26a6::/47,16509,amazon-02
2a06:e881:9200::/48,16509,amazon-02
2600:9000:2054::/48,16509,amazon-02
2a06:e881:9700::/47,16509,amazon-02
2406:da00:b000::/40,16509,amazon-02
15.197.128.0/17,16509,amazon-02
15.197.32.0/21,16509,amazon-02
15.197.28.0/23,16509,amazon-02
15.197.24.0/22,16509,amazon-02
15.197.20.0/23,16509,amazon-02
15.197.16.0/22,16509,amazon-02
15.197.12.0/22,16509,amazon-02
15.197.4.0/22,16509,amazon-02
15.193.10.0/24,16509,amazon-02
15.193.8.0/23,16509,amazon-02
15.193.7.0/24,16509,amazon-02
2406:da00:e000::/40,16509,amazon-02
15.193.4.0/23,16509,amazon-02
15.193.0.0/22,16509,amazon-02
15.206.0.0/15,16509,amazon-02
15.220.0.0/19,16509,amazon-02
15.220.32.0/21,16509,amazon-02
15.220.40.0/22,16509,amazon-02
15.221.40.0/21,16509,amazon-02
15.221.36.0/22,16509,amazon-02
15.221.16.0/20,16509,amazon-02
15.221.8.0/21,16509,amazon-02
2406:da00:7000::/40,16509,amazon-02
15.221.7.0/24,16509,amazon-02
2406:da00:9000::/40,16509,amazon-02
15.190.64.0/20,16509,amazon-02
15.220.224.0/19,16509,amazon-02
15.220.192.0/20,16509,amazon-02
15.220.128.0/18,16509,amazon-02
15.220.112.0/20,16509,amazon-02
15.220.80.0/20,16509,amazon-02
2406:da00:a000::/40,16509,amazon-02
15.220.64.0/21,16509,amazon-02
15.220.48.0/20,16509,amazon-02
15.220.216.0/21,16509,amazon-02
2406:da00:6000::/40,16509,amazon-02
15.190.0.0/18,16509,amazon-02
15.184.0.0/15,16509,amazon-02
15.164.0.0/15,16509,amazon-02
15.160.0.0/15,16509,amazon-02
15.158.184.0/21,16509,amazon-02
15.158.182.0/24,16509,amazon-02
15.158.180.0/23,16509,amazon-02
15.158.176.0/22,16509,amazon-02
15.158.168.0/21,16509,amazon-02
15.158.166.0/23,16509,amazon-02
15.158.165.0/24,16509,amazon-02
15.158.160.0/22,16509,amazon-02
15.158.156.0/22,16509,amazon-02
15.158.154.0/24,16509,amazon-02
15.158.152.0/24,16509,amazon-02
15.158.144.0/21,16509,amazon-02
15.158.142.0/24,16509,amazon-02
15.168.0.0/16,16509,amazon-02
15.177.8.0/21,16509,amazon-02
15.177.16.0/20,16509,amazon-02
15.177.32.0/19,16509,amazon-02
15.181.254.0/24,16509,amazon-02
15.181.252.0/23,16509,amazon-02
2406:da00:f000::/40,16509,amazon-02
15.181.248.0/22,16509,amazon-02
15.181.240.0/21,16509,amazon-02
15.181.224.0/20,16509,amazon-02
15.181.192.0/19,16509,amazon-02
15.188.0.0/16,16509,amazon-02
2406:da10:8000::/36,16509,amazon-02
15.181.0.0/17,16509,amazon-02
15.177.100.0/23,16509,amazon-02
15.177.96.0/22,16509,amazon-02
15.177.80.0/20,16509,amazon-02
15.177.72.0/21,16509,amazon-02
15.177.68.0/22,16509,amazon-02
15.177.66.0/23,16509,amazon-02
15.181.128.0/18,16509,amazon-02
15.221.128.0/22,16509,amazon-02
15.221.144.0/21,16509,amazon-02
15.221.152.0/23,16509,amazon-02
16.182.88.0/21,16509,amazon-02
16.182.64.0/20,16509,amazon-02
2403:b300::/32,16509,amazon-02
16.182.56.0/21,16509,amazon-02
16.182.32.0/20,16509,amazon-02
16.182.0.0/20,16509,amazon-02
16.168.0.0/14,16509,amazon-02
2403:e040:c000::/34,16509,amazon-02
16.162.0.0/15,16509,amazon-02
16.78.0.0/16,16509,amazon-02
16.62.0.0/15,16509,amazon-02
16.57.0.0/18,16509,amazon-02
16.56.128.0/18,16509,amazon-02
16.56.0.0/18,16509,amazon-02
16.50.0.0/15,16509,amazon-02
16.182.96.0/19,16509,amazon-02
2403:5f40:ca05::/48,16509,amazon-02
18.34.32.0/19,16509,amazon-02
18.34.64.0/20,16509,amazon-02
18.64.232.0/21,16509,amazon-02
18.64.228.0/22,16509,amazon-02
18.64.226.0/23,16509,amazon-02
18.64.225.0/24,16509,amazon-02
18.64.208.0/23,16509,amazon-02
18.64.192.0/20,16509,amazon-02
18.64.128.0/18,16509,amazon-02
16.26.0.0/16,16509,amazon-02
18.64.0.0/17,16509,amazon-02
18.35.240.0/20,16509,amazon-02
2401:1d80:6308::/46,16509,amazon-02
18.35.224.0/21,16509,amazon-02
18.35.64.0/20,16509,amazon-02
18.35.32.0/19,16509,amazon-02
18.34.240.0/20,16509,amazon-02
2401:73c0:4::/48,16509,amazon-02
18.60.0.0/15,16509,amazon-02
16.24.0.0/16,16509,amazon-02
16.16.0.0/16,16509,amazon-02
16.12.74.0/24,16509,amazon-02
2406:da00:800::/40,16509,amazon-02
15.248.64.0/21,16509,amazon-02
15.248.48.0/20,16509,amazon-02
15.248.40.0/22,16509,amazon-02
15.248.32.0/21,16509,amazon-02
15.248.16.0/22,16509,amazon-02
15.248.8.0/22,16509,amazon-02
15.248.80.0/20,16509,amazon-02
2406:da00:1000::/40,16509,amazon-02
15.230.61.0/24,16509,amazon-02
15.230.32.0/24,16509,amazon-02
15.230.31.0/24,16509,amazon-02
15.228.0.0/15,16509,amazon-02
15.222.0.0/15,16509,amazon-02
15.221.164.0/22,16509,amazon-02
2406:da00:2000::/40,16509,amazon-02
15.236.0.0/15,16509,amazon-02
15.158.140.0/23,16509,amazon-02
15.248.96.0/21,16509,amazon-02
15.254.0.0/16,16509,amazon-02
16.12.70.0/24,16509,amazon-02
16.12.68.0/23,16509,amazon-02
16.12.64.0/22,16509,amazon-02
16.12.48.0/20,16509,amazon-02
16.12.44.0/24,16509,amazon-02
16.12.40.0/22,16509,amazon-02
16.12.32.0/21,16509,amazon-02
15.253.0.0/16,16509,amazon-02
16.12.24.0/21,16509,amazon-02
16.12.16.0/22,16509,amazon-02
16.12.12.0/22,16509,amazon-02
16.12.10.0/23,16509,amazon-02
16.12.9.0/24,16509,amazon-02
16.12.4.0/23,16509,amazon-02
16.12.2.0/24,16509,amazon-02
16.12.0.0/23,16509,amazon-02
16.12.20.0/24,16509,amazon-02
18.64.240.0/20,16509,amazon-02
15.158.136.0/22,16509,amazon-02
15.158.132.0/24,16509,amazon-02
13.226.229.0/24,16509,amazon-02
13.226.224.0/22,16509,amazon-02
13.226.192.0/19,16509,amazon-02
13.226.160.0/19,16509,amazon-02
13.226.148.0/22,16509,amazon-02
13.226.133.0/24,16509,amazon-02
13.226.120.0/21,16509,amazon-02
2406:da1c::/36,16509,amazon-02
2a06:e881:9600::/48,16509,amazon-02
2406:da1f::/36,16509,amazon-02
2406:da21::/36,16509,amazon-02
2406:da22::/36,16509,amazon-02
2406:da24::/36,16509,amazon-02
2406:da26::/36,16509,amazon-02
2406:da27::/36,16509,amazon-02
13.226.232.0/21,16509,amazon-02
13.226.244.0/22,16509,amazon-02
13.227.1.0/24,16509,amazon-02
13.227.2.0/23,16509,amazon-02
13.227.150.0/23,16509,amazon-02
13.227.149.0/24,16509,amazon-02
13.227.136.0/21,16509,amazon-02
13.227.132.0/24,16509,amazon-02
13.227.128.0/22,16509,amazon-02
13.227.96.0/19,16509,amazon-02
2406:da1b::/36,16509,amazon-02
2406:da28::/36,16509,amazon-02
13.227.88.0/21,16509,amazon-02
13.227.85.0/24,16509,amazon-02
13.227.80.0/22,16509,amazon-02
13.227.64.0/20,16509,amazon-02
13.227.32.0/19,16509,amazon-02
13.227.22.0/23,16509,amazon-02
13.227.21.0/24,16509,amazon-02
13.227.8.0/21,16509,amazon-02
13.227.86.0/23,16509,amazon-02
13.227.160.0/22,16509,amazon-02
2406:da29::/36,16509,amazon-02
13.226.117.0/24,16509,amazon-02
13.225.234.0/23,16509,amazon-02
13.225.233.0/24,16509,amazon-02
13.225.216.0/24,16509,amazon-02
13.225.208.0/21,16509,amazon-02
13.225.192.0/20,16509,amazon-02
13.225.176.0/20,16509,amazon-02
13.225.168.0/21,16509,amazon-02
13.225.152.0/24,16509,amazon-02
13.225.144.0/21,16509,amazon-02
13.225.140.0/22,16509,amazon-02
13.225.138.0/23,16509,amazon-02
13.225.137.0/24,16509,amazon-02
13.225.128.0/21,16509,amazon-02
13.225.124.0/22,16509,amazon-02
13.225.122.0/23,16509,amazon-02
13.225.236.0/22,16509,amazon-02
13.225.240.0/21,16509,amazon-02
13.225.249.0/24,16509,amazon-02
13.225.250.0/23,16509,amazon-02
13.226.112.0/22,16509,amazon-02
13.226.88.0/23,16509,amazon-02
13.226.87.0/24,16509,amazon-02
13.226.84.0/24,16509,amazon-02
13.226.78.0/23,16509,amazon-02
13.226.77.0/24,16509,amazon-02
13.226.73.0/24,16509,amazon-02
13.226.118.0/23,16509,amazon-02
13.226.56.0/24,16509,amazon-02
13.226.32.0/20,16509,amazon-02
13.226.16.0/20,16509,amazon-02
13.226.12.0/22,16509,amazon-02
13.226.10.0/23,16509,amazon-02
13.226.9.0/24,16509,amazon-02
13.226.0.0/21,16509,amazon-02
13.225.252.0/22,16509,amazon-02
13.226.48.0/21,16509,amazon-02
13.227.164.0/24,16509,amazon-02
13.227.168.0/21,16509,amazon-02
13.227.181.0/24,16509,amazon-02
15.158.28.0/22,16509,amazon-02
15.158.27.0/24,16509,amazon-02
15.158.24.0/23,16509,amazon-02
15.158.22.0/23,16509,amazon-02
15.158.21.0/24,16509,amazon-02
2406:da12::/36,16509,amazon-02
15.158.16.0/22,16509,amazon-02
2406:da14::/35,16509,amazon-02
15.158.15.0/24,16509,amazon-02
15.158.12.0/23,16509,amazon-02
2406:da16::/36,16509,amazon-02
2406:da17::/36,16509,amazon-02
15.158.8.0/22,16509,amazon-02
2406:da18::/36,16509,amazon-02
15.158.0.0/21,16509,amazon-02
15.158.33.0/24,16509,amazon-02
15.158.34.0/23,16509,amazon-02
15.158.36.0/22,16509,amazon-02
15.158.40.0/21,16509,amazon-02
15.158.131.0/24,16509,amazon-02
15.158.128.0/23,16509,amazon-02
15.158.112.0/20,16509,amazon-02
15.158.108.0/22,16509,amazon-02
15.158.107.0/24,16509,amazon-02
15.158.104.0/23,16509,amazon-02
15.158.102.0/23,16509,amazon-02
15.156.0.0/15,16509,amazon-02
15.158.100.0/24,16509,amazon-02
15.158.80.0/20,16509,amazon-02
2406:da11::/36,16509,amazon-02
15.158.72.0/21,16509,amazon-02
15.158.70.0/24,16509,amazon-02
15.158.68.0/23,16509,amazon-02
15.158.64.0/22,16509,amazon-02
15.158.48.0/20,16509,amazon-02
15.158.96.0/22,16509,amazon-02
2406:da18:8000::/36,16509,amazon-02
2406:da19::/36,16509,amazon-02
15.152.0.0/16,16509,amazon-02
13.248.32.0/20,16509,amazon-02
13.248.0.0/19,16509,amazon-02
13.244.0.0/14,16509,amazon-02
13.232.0.0/13,16509,amazon-02
13.228.0.0/14,16509,amazon-02
13.227.248.0/21,16509,amazon-02
13.227.245.0/24,16509,amazon-02
13.248.48.0/21,16509,amazon-02
13.227.240.0/22,16509,amazon-02
13.227.228.0/24,16509,amazon-02
13.227.216.0/21,16509,amazon-02
13.227.208.0/22,16509,amazon-02
13.227.200.0/21,16509,amazon-02
13.227.198.0/23,16509,amazon-02
13.227.192.0/22,16509,amazon-02
13.227.182.0/23,16509,amazon-02
13.227.230.0/23,16509,amazon-02
15.158.134.0/23,16509,amazon-02
13.248.60.0/22,16509,amazon-02
13.248.72.0/22,16509,amazon-02
2406:da1a::/36,16509,amazon-02
13.250.0.0/15,16509,amazon-02
13.249.248.0/21,16509,amazon-02
13.249.246.0/23,16509,amazon-02
13.249.245.0/24,16509,amazon-02
13.249.242.0/24,16509,amazon-02
13.249.241.0/24,16509,amazon-02
13.248.64.0/21,16509,amazon-02
13.249.224.0/20,16509,amazon-02
13.249.128.0/18,16509,amazon-02
13.249.113.0/24,16509,amazon-02
13.249.96.0/20,16509,amazon-02
13.249.64.0/19,16509,amazon-02
13.249.0.0/18,16509,amazon-02
13.248.128.0/17,16509,amazon-02
13.248.96.0/19,16509,amazon-02
13.249.192.0/19,16509,amazon-02
13.225.121.0/24,16509,amazon-02
18.65.0.0/16,16509,amazon-02
18.68.0.0/19,16509,amazon-02
18.244.0.0/19,16509,amazon-02
18.239.224.0/19,16509,amazon-02
18.239.220.0/22,16509,amazon-02
18.239.219.0/24,16509,amazon-02
18.239.216.0/23,16509,amazon-02
18.239.208.0/21,16509,amazon-02
2401:1d80:4020::/45,16509,amazon-02
18.239.192.0/20,16509,amazon-02
18.239.160.0/19,16509,amazon-02
18.239.156.0/22,16509,amazon-02
18.239.154.0/24,16509,amazon-02
18.239.152.0/23,16509,amazon-02
18.239.144.0/21,16509,amazon-02
18.239.140.0/22,16509,amazon-02
18.239.138.0/24,16509,amazon-02
18.244.32.0/20,16509,amazon-02
18.244.48.0/21,16509,amazon-02
18.244.56.0/24,16509,amazon-02
2401:1d80:4018::/46,16509,amazon-02
18.244.184.0/23,16509,amazon-02
2401:1d80:3320::/44,16509,amazon-02
18.244.176.0/21,16509,amazon-02
18.244.160.0/20,16509,amazon-02
18.244.128.0/19,16509,amazon-02
18.244.96.0/19,16509,amazon-02
2401:1d80:3330::/45,16509,amazon-02
18.239.136.0/23,16509,amazon-02
18.244.80.0/20,16509,amazon-02
18.244.74.0/23,16509,amazon-02
18.244.72.0/24,16509,amazon-02
2401:1d80:4000::/44,16509,amazon-02
18.244.64.0/21,16509,amazon-02
18.244.60.0/22,16509,amazon-02
2401:1d80:4010::/45,16509,amazon-02
18.244.58.0/23,16509,amazon-02
18.244.76.0/22,16509,amazon-02
18.244.189.0/24,16509,amazon-02
18.239.128.0/21,16509,amazon-02
18.239.122.0/24,16509,amazon-02
2401:1d80:4118::/46,16509,amazon-02
18.238.203.0/24,16509,amazon-02
18.238.200.0/23,16509,amazon-02
18.238.192.0/22,16509,amazon-02
18.238.184.0/21,16509,amazon-02
18.238.182.0/23,16509,amazon-02
18.238.181.0/24,16509,amazon-02
2401:1d80:4120::/45,16509,amazon-02
18.238.168.0/21,16509,amazon-02
18.238.164.0/22,16509,amazon-02
18.238.162.0/23,16509,amazon-02
18.238.161.0/24,16509,amazon-02
18.238.152.0/22,16509,amazon-02
18.238.144.0/21,16509,amazon-02
18.238.142.0/23,16509,amazon-02
18.238.204.0/23,16509,amazon-02
18.238.207.0/24,16509,amazon-02
2401:1d80:4110::/45,16509,amazon-02
18.238.209.0/24,16509,amazon-02
18.239.120.0/23,16509,amazon-02
18.239.112.0/21,16509,amazon-02
2401:1d80:4030::/46,16509,amazon-02
18.239.96.0/20,16509,amazon-02
18.239.64.0/19,16509,amazon-02
18.239.32.0/19,16509,amazon-02
18.239.16.0/20,16509,amazon-02
18.239.124.0/22,16509,amazon-02
18.239.12.0/22,16509,amazon-02
18.238.248.0/22,16509,amazon-02
2401:1d80:4100::/44,16509,amazon-02
18.238.244.0/22,16509,amazon-02
18.238.243.0/24,16509,amazon-02
18.238.235.0/24,16509,amazon-02
18.238.231.0/24,16509,amazon-02
18.238.211.0/24,16509,amazon-02
18.238.252.0/24,16509,amazon-02
2401:1d80:3318::/46,16509,amazon-02
18.244.190.0/23,16509,amazon-02
18.244.192.0/20,16509,amazon-02
18.245.244.0/24,16509,amazon-02
18.245.230.0/24,16509,amazon-02
18.245.228.0/23,16509,amazon-02
18.245.224.0/22,16509,amazon-02
18.245.208.0/20,16509,amazon-02
18.245.206.0/23,16509,amazon-02
18.245.190.0/24,16509,amazon-02
18.245.188.0/23,16509,amazon-02
18.245.186.0/23,16509,amazon-02
18.245.185.0/24,16509,amazon-02
2001:df6:6880::/48,16509,amazon-02
2400:6500::/32,16509,amazon-02
2400:6700::/32,16509,amazon-02
2400:9920::/32,16509,amazon-02
2401:1d80:3000::/44,16509,amazon-02
18.245.246.0/23,16509,amazon-02
2001:df2:f8c0::/48,16509,amazon-02
18.245.248.0/21,16509,amazon-02
18.246.0.0/16,16509,amazon-02
23.144.82.0/24,16509,amazon-02
2001:4f8:b::/48,16509,amazon-02
2001:4f8:11::/48,16509,amazon-02
2001:678:264::/48,16509,amazon-02
23.130.160.0/24,16509,amazon-02
2001:678:934::/48,16509,amazon-02
23.92.174.0/24,16509,amazon-02
2401:1d80:3010::/45,16509,amazon-02
2001:678:f64::/48,16509,amazon-02
2001:67c:b4::/48,16509,amazon-02
2001:67c:144::/48,16509,amazon-02
2001:67c:bf0::/48,16509,amazon-02
2001:67c:e0c::/48,16509,amazon-02
2001:67c:2c3c::/48,16509,amazon-02
2001:67c:2ccc::/48,16509,amazon-02
2001:dc1::/48,16509,amazon-02
23.92.173.0/24,16509,amazon-02
2401:1d80:3018::/46,16509,amazon-02
2401:1d80:3020::/44,16509,amazon-02
2401:1d80:3030::/45,16509,amazon-02
18.244.250.0/23,16509,amazon-02
18.244.244.0/22,16509,amazon-02
18.244.242.0/23,16509,amazon-02
2401:1d80:3300::/44,16509,amazon-02
2401:1d80:3310::/45,16509,amazon-02
18.244.238.0/24,16509,amazon-02
18.244.236.0/23,16509,amazon-02
18.244.252.0/22,16509,amazon-02
18.244.234.0/23,16509,amazon-02
18.244.230.0/23,16509,amazon-02
18.244.228.0/24,16509,amazon-02
